frame_id,steering_angle
1479425441182877835,-0.0397185012698
1479425441232704425,0.167230725288
1479425441282730750,0.349262475967
1479425441332806714,0.326294958591
1479425441382790272,0.284646362066
1479425441432724303,0.287025421858
1479425441482746958,0.288939237595
1479425441532802506,0.265122503042
1479425441582725165,0.268423676491
1479425441632720892,0.307359337807
1479425441682732948,0.334039896727
1479425441732800574,0.314650148153
1479425441782737331,0.350666195154
1479425441832816004,0.414064466953
1479425441882830087,0.406738013029
1479425441932849879,0.416262000799
1479425441982783223,0.379042595625
1479425442032874172,0.371006250381
1479425442082758552,0.420359879732
1479425442132852121,0.432469367981
1479425442182761838,0.437324881554
1479425442232828524,0.435922503471
1479425442282862682,0.439431607723
1479425442332893792,0.433453023434
1479425442382858459,0.382593810558
1479425442432797491,0.384106636047
1479425442482899263,0.397848159075
1479425442532771570,0.481268435717
1479425442582809345,0.362226635218
1479425442632821093,0.25262594223
1479425442682747552,0.283625215292
1479425442732806572,0.292301356792
1479425442782862182,0.291942030191
1479425442832833025,0.303290128708
1479425442882822631,0.303613752127
1479425442932809867,0.314398229122
1479425442982805056,0.311045855284
1479425443032823520,0.338054865599
1479425443082812203,0.329522520304
1479425443132827444,0.311552494764
1479425443182854411,0.188621506095
1479425443232861030,-0.167899429798
1479425443282879357,-0.388586074114
1479425443332896491,-0.410864502192
1479425443382879593,-0.662570893764
1479425443432903742,-0.504354059696
1479425443483016593,-0.6217700243
1479425443533017775,-0.614518105984
1479425443582977575,-0.601801395416
1479425443632945821,-0.492700278759
1479425443682982187,-0.417910516262
1479425443732869219,-0.366056978703
1479425443782898808,-0.120714209974
1479425443833012205,-0.0974766984582
1479425443882914607,-0.450159728527
1479425443933132143,-0.382283449173
1479425443983182782,-0.372362405062
1479425444033115695,-0.478549152613
1479425444083198332,-0.216692194343
1479425444133127546,-0.199099838734
1479425444183146275,-0.21931374073
1479425444233201168,-0.20352935791
1479425444283138737,-0.130109488964
1479425444333229360,-0.0685712695122
1479425444383185181,-0.0655362010002
1479425444434593057,0.792433083057
1479425444483190972,-0.0529896132648
1479425444533172421,-0.0457998141646
1479425444583259948,-0.0487988591194
1479425444633286162,-0.0320202633739
1479425444683294213,0.0351539179683
1479425444733253036,-0.0540045201778
1479425444783291032,-0.0536256022751
1479425444833288592,0.0382180958986
1479425444883283220,0.0222060717642
1479425444933328937,-0.0167472474277
1479425444983260437,-0.0165602210909
1479425445033271766,-0.0791115984321
1479425445083281310,-0.176099345088
1479425445133336475,-0.11534126848
1479425445183328558,-0.162758350372
1479425445233404698,-0.188169315457
1479425445283448582,-0.155197560787
1479425445333367499,-0.102069750428
1479425445383326348,-0.07518786937
1479425445433499090,-0.107251092792
1479425445483382125,-0.071126036346
1479425445533489877,-0.213493719697
1479425445583437918,-0.296011209488
1479425445633423016,-0.190203666687
1479425445683329266,-0.422358602285
1479425445733403939,-0.619125902653
1479425445783307622,-0.306384474039
1479425445833353168,-0.111144430935
1479425445883484127,-0.0287022702396
1479425445933390665,0.0290710125118
1479425445983503068,-0.0644837170839
1479425446033440044,-0.0461343638599
1479425446083426096,-0.0902465581894
1479425446133410346,-0.0265629012138
1479425446183468695,0.127229258418
1479425446233463132,0.225418940187
1479425446283447100,0.217716544867
1479425446333431175,0.180291980505
1479425446383424337,0.219846442342
1479425446433457370,0.271373778582
1479425446483371405,0.0711863413453
1479425446533500137,-0.0138860121369
1479425446583477115,-0.0305361263454
1479425446633522506,-0.0263072568923
1479425446683589238,-0.0356563255191
1479425446733573761,0.057667825371
1479425446783611898,0.186609208584
1479425446833546046,-0.0251031070948
1479425446883533208,-0.0401263050735
1479425446933547800,0.220754250884
1479425446983608400,0.237266153097
1479425447033578750,0.0145745007321
1479425447083596868,0.0579793788493
1479425447133467484,0.006200092379
1479425447183549871,0.0473387017846
1479425447233486454,0.119553722441
1479425447283725051,0.0526329688728
1479425447333693598,-0.0266907457262
1479425447383620607,-0.0928205102682
1479425447433621760,-0.0997813120484
1479425447483674337,-0.0291396621615
1479425447533663020,0.102162003517
1479425447583646955,0.266763836145
1479425447633645468,-0.0331296697259
1479425447683675176,-0.0744233354926
1479425447733726775,-0.0585192292929
1479425447783780269,-0.0426696613431
1479425447833680291,-0.032246209681
1479425447883694922,-0.0309402998537
1479425447933701813,-0.0531187579036
1479425447983829975,0.0374231077731
1479425448033742629,0.045089546591
1479425448083725825,0.0645752102137
1479425448133784412,0.0202489439398
1479425448183782273,0.0283006615937
1479425448233780330,0.0392224639654
1479425448283749801,0.0786822885275
1479425448333826064,0.067832916975
1479425448383792183,-0.0195588935167
1479425448433778649,-0.0209262408316
1479425448483793143,-0.0451422706246
1479425448533885890,-0.0154651971534
1479425448583862227,0.0741107687354
1479425448633847925,0.254769742489
1479425448683822662,-0.0546318255365
1479425448733882312,-0.0506866201758
1479425448783845387,-0.0267586242408
1479425448833950015,0.0207638647407
1479425448883924440,0.0231649279594
